,id,movie_id,name
10042,84756.0,22081,Ralph Winter Productions
10043,16419.0,71319,Metropolitan Films
10044,5485.0,21062,Zodiac Pictures International
10045,4703.0,26961,Shadow Entertainment
10046,25455.0,105025,Target Films
10047,4288.0,24959,Madhouse
10048,862.0,42418,The Kennedy/Marshall Company
10049,90281.0,42418,FR Productions
10050,94953.0,11492,Tag Spledour and Films
10051,94954.0,11492,Bronze Age Films
10052,2753.0,17699,MacGillivray Freeman Films
10053,2972.0,17699,National Wildlife Federation
10054,48566.0,17699,National Science Foundation
10055,54503.0,17699,Blake and Associates
10056,3221.0,12608,Sveriges Television (SVT)
10057,10175.0,12608,S/S Fladen Film
10058,12925.0,12608,Buena Vista International (Sweden) AB
10059,12926.0,12608,Hustruskolan AB
10060,12927.0,12608,Canal+ Television AB
10061,12625.0,15948,Canal+ Espana
10062,31125.0,15948,Antena 3 Televisi?n
10063,35.0,100028,Lions Gate Films
10064,3825.0,100028,Avrio Filmworks
10065,10399.0,100028,Cinetel Films
10066,35.0,45877,Lions Gate Films
10067,4794.0,45877,Studio Eight Productions
10068,62282.0,45877,Emily Gray Productions Ltd.
10069,62283.0,45877,Paper Pictures Inc.
10070,62284.0,45877,Scissors Stone Productions Ltd.
10071,22282.0,16930,Laurent Baffie Productions
10072,13413.0,14757,Hubert Bals Fund
10073,15505.0,14757,NHK
10074,21605.0,14757,LeBrocquy Fraser Productions
10075,37854.0,14757,Barmak Film
10076,608.0,19765,Dor Film Produktionsgesellschaft GmbH
10077,1083.0,19765,Cesk? Televize
10078,3391.0,19765,?sterreichischer Rundfunk (ORF)
10079,6242.0,19765,Barrandov Studios
10080,13965.0,19765,Total HelpArt T.H.A.
10081,75190.0,19765,ALEF Film & Media Group
10082,1725.0,4826,Blue Spice Film
10083,1726.0,4826,Martinelli Film Company International S.r.l.
10084,1727.0,4826,Movision
10085,1.0,319600,Lucasfilm
10086,2448.0,30071,Yari Film Group
10087,1426.0,58295,Towers of London Productions
10088,2493.0,58295,Tandem Communications
10089,6800.0,58295,Tandem
10090,7818.0,58295,Frame Werk Produktion GmbH & Co. KG
10091,17565.0,58295,Sumuru SA Pty. Ltd.
10092,2756.0,34595,Vertigo Productions
10093,174.0,106583,Warner Bros. Pictures
10094,429.0,106583,DC Comics
10095,7607.0,24950,DNA
10096,64522.0,44375,Victorious Films
10097,4686.0,30471,E.I. Independent Cinema
10098,1472.0,44289,Delux Productions
10099,32312.0,44289,Four Horsemen Films
10100,36973.0,44289,Random Harvest Pictures
10101,9980.0,71714,Fondo para la Producci?n Cinematogr?fica de Calidad (FOPROCINE)
10102,22483.0,71714,Fondo Ibermedia
10103,22622.0,71714,Consejo Nacional para la Cultura y las Artes (CONACULTA)
10104,5620.0,65310,Meridian Broadcasting Ltd
10105,18109.0,329991,Graand Production
10106,76.0,15824,Zentropa Entertainments
10107,726.0,67236,Haut et Court
10108,5358.0,67236,Canal+
10109,18367.0,67236,Centre National de la Cin?matographie (CNC)
10110,21972.0,67236,Media Programme of the European Community
10111,26100.0,67236,MJBC Foundation
10112,161.0,9690,Claussen + W?bke Filmproduktion GmbH
10113,2931.0,41091,Tube Entertainment
10114,5632.0,41198,Milky Way Image Company
10115,7035.0,45693,Lions Gate Entertainments
10116,12200.0,45693,Province of British Columbia Production Services Tax Credit
10117,36024.0,45693,British Columbia Film Commission
10118,2048.0,9295,TV-60 Filmproduktion
10119,21247.0,9295,Clasart Film + TV Produktions GmbH
10120,21248.0,9295,Goldkind Filmproduktion
10121,3009.0,14868,MacGowan Films
10122,3010.0,14868,Rapacious Productions
10123,6470.0,13026,Walt Disney Production
10124,5358.0,47471,Canal+
10125,7643.0,47471,France T?l?vision Images 2
10126,7644.0,47471,Futur Film Group
10127,7645.0,47471,IMG Productions
10128,7646.0,47471,Loma Nasha
10129,7647.0,47471,Studio Images 9
10130,5730.0,80520,Turner Network Television (TNT)
10131,20353.0,80520,Granada Entertainment
10132,21928.0,80520,TNT
10133,23034.0,80520,El Dorado Pictures
10134,1923.0,33222,RT?
10135,3324.0,33222,British Broadcasting Corporation (BBC)
10136,5267.0,33222,Irish Film Board
10137,5268.0,33222,Power Pictures
10138,3324.0,177460,British Broadcasting Corporation (BBC)
10139,11858.0,177460,A&E Television Networks
10140,4207.0,250994,Sahamongkolfilm Co.
10141,58193.0,348772,Busch Entertainment Corporation
10142,1331.0,28385,Seduction Cinema
10143,1570.0,4252,Dreamz Unlimited
10144,1571.0,4252,United Motion Pictures
10145,1115.0,54157,M6 Films
10146,2280.0,54157,Les Films des Tournelles
10147,4407.0,54157,Gimages 6
10148,4434.0,24241,Green Moon Productions
10149,7429.0,24241,HBO Films
10150,1804.0,45862,North by Northwest Entertainment
10151,2969.0,45862,Namesake Entertainment
10152,7642.0,45862,The Total Living Network
10153,83.0,72363,France 2 Cin?ma
10154,591.0,72363,France 3 Cin?ma
10155,4520.0,26498,Israeli Film Fund
10156,1929.0,21041,Sonet Film
10157,7330.0,21041,Blind Spot Pictures Oy
10158,74636.0,21041,Film V?st
10159,1931.0,78811,Filmov? Studio Barrandov
10160,5928.0,78811,?esk? televize
10161,6410.0,78811,Slovensk? Telev?zia
10162,8132.0,78811,Mediarex Movies
10163,8133.0,78811,Verbascum
10164,2236.0,112449,Maguire Entertainment
10165,3400.0,112449,Chanticleer Films
10166,81467.0,112449,Fox Searchlab
10167,3012.0,38209,Path? Distribution
10168,5633.0,32233,One Hundred Years of Film Company
10169,5120.0,211922,Mosfilm
10170,23618.0,359768,FPJ Productions
10171,5649.0,50152,JCE Movies
10172,6381.0,50152,Jackie & Willie Productions
10173,10167.0,30973,Gospel of John Ltd.
10174,10168.0,30973,Toronto Film Studios
10175,10169.0,30973,Visual Bible International
10176,1645.0,327962,Scott Free Productions
10177,6434.0,327962,MGM Home Entertainment
10178,7057.0,43708,Aviator Films
10179,7058.0,43708,Bill Kenwright Films
10180,15040.0,478421,Novotny & Novotny Filmproduktion GmbH
10181,95527.0,478421,Monte Royal Pictures Int.
10182,266.0,35021,Agencja Produkcji Filmowej
10183,19150.0,35021,Telewizja Polska (TVP)
10184,28598.0,35021,Zodiak
10185,71464.0,35021,Zodiak Jerzy Hoffman Film Production Sp. z o.o.
10186,71465.0,35021,Syrena Entertainment Group
10187,11952.0,44287,Bigel / Mailer Films
10188,3892.0,14427,Candlelight Pictures
10189,6431.0,115383,Northern Lights
10190,8555.0,115383,Nordisk Film- & TV-Fond
10191,13313.0,50538,Go Films
10192,55783.0,27007,Ether Films
10193,58588.0,27007,Ronnoco Productions
10194,78799.0,27007,black & white pictures
10195,78800.0,27007,tony montana films
10196,280.0,51865,Cin?maginaire Inc.
10197,635.0,51865,Les Films Alain Sarde
10198,57276.0,24092,Times In
10199,57277.0,24092,DUEL Film Partners
10200,57278.0,24092,Micott
10201,16450.0,344997,Filmes do Tejo
10202,16584.0,344997,Les Films de l'Apr?s-Midi
10203,635.0,38210,Les Films Alain Sarde
10204,5358.0,38210,Canal+
10205,69712.0,38210,Eniloc Films
10206,11557.0,75432,Muhan Investment
10207,32538.0,75432,Cinema Angel Fund
10208,32539.0,75432,Hansol Venture Capital
10209,32540.0,75432,Kihwik Cine
10210,1181.0,54148,Telespan 2000
10211,2029.0,54148,Estudios Picasso
10212,3094.0,391343,Shintoho Company
10213,1932.0,5591,Cinecolor
10214,28580.0,5591,Blue Streak Films
10215,28581.0,5591,Videocolor
10216,3939.0,21184,Venus Records & Tapes
10217,4724.0,27874,BLT Productions
10218,3672.0,15292,Gotham Group
10219,10399.0,33622,Cinetel Films
10220,21042.0,33622,CO 1. Filmproduktions KG
10221,21043.0,33622,Media Entertainment GmbH
10222,12026.0,33639,Gold Circle Films
10223,84367.0,33639,Rolling Kansas LLC
10224,8639.0,25911,Star Line TV Productions S.L.
10225,10015.0,25911,TeleMadrid
10226,87951.0,25911,Alythia Limited
10227,4003.0,16668,Halestorm entertainment
10228,3992.0,21619,Hecht Co.
10229,3993.0,21619,Red Hen Productions
10230,76.0,16012,Zentropa Entertainments
10231,11672.0,16012,Nimbus Film Productions
10232,42670.0,7550,Relevant Film
10233,1093.0,2358,Shoreline Entertainment
10234,15040.0,126090,Novotny & Novotny Filmproduktion GmbH
10235,16897.0,126090,Cin?-Sud Promotion
10236,26105.0,126090,Radio-televizija Federacije Bosne i Hercegovine (RTVFBiH)
10237,26106.0,126090,Refresh Production
10238,7150.0,17000,Capitol Records
10239,19669.0,17000,Parlophone
10240,72304.0,15475,Victory Media Group
10241,7227.0,138715,ProSieben Television
10242,60759.0,73634,Interfilm
10243,4288.0,60843,Madhouse
10244,5609.0,26636,3b productions
10245,5708.0,26636,The 7th Floor
10246,87494.0,26636,Thoke Moebius Film Company
10247,1043.0,79867,Revere Pictures
10248,11025.0,79867,Zachary
10249,6593.0,53125,Luna Llena FIlms
10250,6594.0,53125,Luna Llena Films
10251,6417.0,25157,Film i V?st
10252,591.0,49400,France 3 Cin?ma
10253,13437.0,49400,Champs-?lys?es Productions
10254,89653.0,49400,Bollor? Production
10255,2495.0,8743,Lefwander Kapitalf?rvaltning AB
10256,2496.0,8743,R?de Orm Filmproduktion AB
10257,973.0,23603,Immortal Entertainment
10258,4239.0,23603,after the edge films
10259,16791.0,23603,Newman/Tooley Films
10260,22123.0,251964,TF1
10261,7036.0,18371,CJ Entertainment
10262,64382.0,18371,Corea Entertainment
10263,23151.0,261390,Oranton
10264,25202.0,261390,Click Productions Inc.
10265,399.0,37284,Show East
10266,4898.0,31078,Columbia Broadcasting System (CBS)
10267,6529.0,31078,Fox Television Studios
10268,368.0,30669,Splendid Pictures
10269,37844.0,30669,Davis Entertainment Filmworks
10270,28367.0,107940,RTV Slovenija
10271,48427.0,107940,E-motion Film
10272,3283.0,89057,ACH
10273,1030.0,16301,Magnolia Pictures
10274,69843.0,16301,Gugat Films
10275,69844.0,16301,Chinagraph
10276,3675.0,78473,Regner Grasten Film
10277,25448.0,54072,Shree Krishna International
10278,3255.0,18486,GMM Pictures Co.
10279,8037.0,18486,Hub Ho Hin Films
10280,9281.0,18486,Tai Entertainment
10281,86626.0,67857,Tale Filmproduktion
10282,86627.0,67857,Shadowsnake Films
10283,756.0,9483,filmkombinat Nordost GmbH & Co. KG
10284,4606.0,9483,Zweites Deutsches Fernsehen (ZDF)
10285,318.0,62276,CTB Film Company
10286,25924.0,62276,Pygmalion Production
10287,2064.0,19338,Lietuvos Kinostudija
10288,57340.0,19338,Ardent Productions
10289,57341.0,19338,Contenders Only
10290,57342.0,19338,Cypress Point Productions
10291,18880.0,59712,Showtime Networks
10292,36984.0,59712,Red House Entertainment
10293,74692.0,42671,Obsidian Production
10294,74693.0,42671,Poushay Productions
10295,11672.0,55179,Nimbus Film Productions
10296,5822.0,364728,Toei
10297,2188.0,20776,Artisan Entertainment
10298,17885.0,20776,The Kaufman Company
10299,3447.0,13444,IMAX
10300,2.0,77606,Walt Disney Pictures
10301,47441.0,77606,Just Singer Entertainment
10302,5844.0,268266,Bandai Visual
10303,6451.0,268266,Bandai
10304,2511.0,44513,Zero Film GmbH
10305,6216.0,44513,Lumen Films
10306,11912.0,44513,Mikado Film
10307,12045.0,44513,Isabella Films B.V.
10308,13205.0,44513,Nikola Film
10309,16110.0,230117,S?dwestrundfunk (SWR)
10310,17765.0,230117,Jost Hering Filmproduktion
10311,13439.0,57289,Optix Digital Pictures
10312,64564.0,57289,Directors Program
10313,64566.0,57289,Madstone Films
10314,3776.0,20425,Splinter Films Ltd.
10315,59177.0,112747,Jung N Restless Productions Inc.
10316,59178.0,112747,Jeffrey White Productions
10317,3049.0,15177,Happy Endings A/S
10318,11791.0,56969,People Tree Films
10319,76.0,187968,Zentropa Entertainments
10320,118.0,187968,Det Danske Filminstitut
10321,6417.0,187968,Film i V?st
10322,26284.0,10716,Modesto Film
10323,5534.0,39908,IMAS Filmproduktion
10324,9231.0,39908,brave new work Filmproduktions
10325,4.0,21250,Paramount Pictures
10326,33.0,21250,Universal Pictures
10327,5371.0,21250,Nickelodeon Network
10328,24955.0,21250,Paramount Animation
10329,48528.0,217813,BBR Productions
10330,5996.0,69879,BBC
10331,16850.0,54243,ApolloMedia Distribution
10332,36613.0,54243,Knightscove Entertainment
10333,238.0,57424,Rai Cinemafiction
10334,36426.0,99987,Platform Entertainment
10335,58056.0,99987,The Job LLC
10336,10031.0,25783,Morena Films
10337,14914.0,25783,HBO Documentary
10338,50800.0,25783,Pentagrama Films
10339,71379.0,25783,Media Produccion
10340,3740.0,17001,Corridor
10341,866.0,20019,Path? Renn Productions
10342,2360.0,20019,La Chauve Souris
10343,3823.0,20019,TF1 Films Production
10344,4407.0,20019,Gimages 6
10345,5358.0,20019,Canal+
10346,7981.0,20019,Path?
10347,20366.0,20019,Gimages D?veloppement
10348,95496.0,20019,Natexis Banques Populaires Images 3
10349,8041.0,56616,Homegreen Films
10350,55183.0,104055,Wasatch Screen Partners
10351,55184.0,104055,PAIA Pictures
10352,3965.0,29978,Taewon Entertainment
10353,711.0,24621,Fox 2000 Pictures
10354,4206.0,217995,Baa-Ram-Ewe
10355,30422.0,40432,Boca Boca Producciones S.L
10356,995.0,73776,Cinerenta Medienbeteiligungs KG
10357,3918.0,73776,The Goatsingers
10358,28761.0,73776,Pfilmco
10359,54280.0,73776,Infinity Media
10360,68094.0,73776,Arza-Gerard 2 Films
10361,4295.0,289645,Interscope Records
10362,24098.0,289645,Shady Records
10363,24099.0,289645,Aftermath Entertainment
10364,38617.0,57190,Quantum Entertainment
10365,6142.0,155761,Nimbus Film
10366,328.0,22618,TLA Releasing
10367,4123.0,22618,Media Principia
10368,16642.0,14942,USA Network
10369,4226.0,39179,Atmo Media Network
10370,4355.0,24743,GlueWorks Entertainment
10371,80873.0,21265,Kaleidoscope Entertainment Pvt. Ltd.
10372,10713.0,142652,Universal Studios Home Video
10373,4879.0,28927,rapid heart pictures
10374,5537.0,12802,Wolfe Releasing
10375,328.0,45482,TLA Releasing
10376,8102.0,47188,Working Title Television
10377,208.0,43969,Bac Films
10378,856.0,43969,Wild Bunch
10379,54377.0,43969,Makhmalbaf Productions
10380,5915.0,238647,Sahamongkol Film
10381,80096.0,5127,Arc2 Intertainment
10382,22221.0,200388,"Toei Company, Ltd."
10383,2918.0,120985,Shueisha
10384,28513.0,478073,Cinema Design
10385,66073.0,478073,Gral Film
10386,95424.0,478073,BNTV
10387,446.0,104047,Thinkfilm
10388,8174.0,71571,Lanterna Magica
10389,13.0,48567,Universal Studios
10390,5024.0,48567,Mainframe Entertainment
10391,65621.0,48567,YTV
10392,12419.0,51046,Bayside Pictures
10393,6165.0,67758,American World Pictures
10394,5996.0,54406,BBC
10395,75045.0,29656,Tartan Works Ltd.
10396,4172.0,97138,Cin?Groupe
10397,6530.0,97138,Lifetime Television
10398,7601.0,97138,Lions Gate Television
10399,16642.0,97138,USA Network
10400,20440.0,97138,LionsGate Entertainment
10401,6509.0,51896,Blueskin Films Ltd
10402,6510.0,51896,Defender Films
10403,2426.0,13432,Les Films du Poisson
10404,4706.0,27728,KOA Entertainment
10405,2096.0,79610,Artist View Entertainment
10406,3180.0,79610,Pan Vision
10407,6548.0,79610,Paramount Home Entertainment
10408,2441.0,11373,Fandango
10409,3723.0,11373,Rasta Films
10410,93571.0,11373,Pegasos Film
10411,1331.0,58952,Seduction Cinema
10412,2538.0,6317,Studio Hamburg Letterbox Filmproduktion
10413,7237.0,6317,Tele M?nchen Fernseh Produktionsgesellschaft (TMG)
10414,75041.0,222071,Cinema Support Foundation
10415,1502.0,181671,NBC
10416,328.0,19555,TLA Releasing
10417,1898.0,151388,B?rd Scann?n na h?ireann
10418,22008.0,13512,IM Pictures
10419,22009.0,13512,SRE
10420,22010.0,13512,White Lee Entertainment
10421,11141.0,46469,Pluck Productions
10422,843.0,51311,Werner Herzog Filmproduktion
10423,5766.0,51311,ARTE
10424,11063.0,51311,WestPark Productions
10425,5080.0,212050,ABKCO Music and Records
10426,5358.0,51870,Canal+
10427,7320.0,51870,Telefilm Canada
10428,7828.0,51870,Max Films Productions
10429,11473.0,51870,A.J.O.Z. Films
10430,16772.0,51870,Little Bear
10431,16804.0,51870,France 3 Cinema
10432,36894.0,51870,Gaumont Images 2
10433,3544.0,55384,Fuji TV
10434,306.0,36658,Twentieth Century Fox Film Corporation
10435,431.0,36658,Donners' Company
10436,9168.0,36658,Bad Hat Harry Productions
10437,19551.0,36658,Marvel Enterprises
10438,79026.0,36658,XM2 Productions
10439,79027.0,36658,XF2 Canada Productions
10440,6530.0,125233,Lifetime Television
10441,10291.0,125233,Grand Productions
10442,10292.0,125233,Hurry Up Productions
10443,10293.0,125233,Lee Rose Productions
10444,34836.0,39848,Rhino Entertainment
10445,9261.0,34867,Mercury Films
10446,1898.0,64797,B?rd Scann?n na h?ireann
10447,7347.0,64805,Corps ? corps
10448,19799.0,62643,Artes Productions
10449,19800.0,62643,New Century Pictures
10450,4772.0,28103,Sultan Films
10451,8618.0,210203,Cin? Qua Non
10452,32473.0,50387,Graniet Film BV
10453,58565.0,27079,AMV Production
10454,177.0,72252,Columbia TriStar
10455,441.0,72252,Columbia Pictures Corporation
10456,20877.0,72252,19 Entertainment
10457,201.0,203252,Arte
10458,15138.0,203252,Portrait & Cie
10459,22221.0,200759,"Toei Company, Ltd."
10460,11550.0,73646,Corus Entertainment
10461,53884.0,73646,Rampage Entertainment Inc.
10462,53885.0,73646,"Accusatory Productions Inc.,"
10463,10722.0,121100,Florentine Films
10464,87542.0,121100,american lives ii film project
10465,30064.0,84697,Blue Dolphin Film Distributors
10466,10645.0,56946,Paradise Films
10467,71818.0,56946,Amka Films Productions
10468,81974.0,56946,Dulcin? Films
10469,44536.0,23021,Girl/Chocolate Skateboard
10470,6062.0,46288,St?tn? fond ?R pro podporu a rozvoj ?esk? kinematografie
10471,6063.0,46288,Annonce
10472,24033.0,290015,France 5
10473,31536.0,290015,MK2TV
10474,31541.0,290015,Association Chaplin
10475,8356.0,370202,Viva Films
10476,14277.0,370202,Neo Films
10477,68809.0,370202,JAGGS Production
10478,21785.0,154706,VCL Communications
10479,83845.0,22503,Wim Pel Studios
10480,3033.0,72443,Asmik Ace Entertainment
10481,3029.0,256082,China Star Entertainment
10482,31733.0,256082,Icon Pictures
10483,31734.0,256082,Panorama Entertainment
10484,31735.0,256082,Go Film Distribution
10485,2476.0,124815,Carlton America
10486,16642.0,124815,USA Network
10487,93881.0,27748,27 Productions
10488,14792.0,198727,Lucky Star Entertainment
10489,57659.0,44850,Nabi Pictures
10490,8037.0,148227,Hub Ho Hin Films
10491,9281.0,148227,Tai Entertainment
10492,94.0,126108,ARTE France Cin?ma
10493,729.0,126108,Why Not Productions
10494,4056.0,212062,Hallmark Entertainment
10495,51769.0,41754,Mustang Sally LLC
10496,51770.0,41754,Trick Pictures
10497,1341.0,86704,Regent Entertainment
10498,3792.0,139776,BOB Film Sweden AB
10499,5674.0,139776,SF Film
10500,11672.0,15828,Nimbus Film Productions
10501,6773.0,17702,NOVA Productions
10502,2820.0,13822,MacQuarie Film Television Investment Fund
10503,2821.0,13822,Nine Films
10504,35812.0,41183,Sunlion Films
10505,35813.0,41183,Dallas & Rusty LLC
10506,35814.0,41183,Konwiser Brothers
10507,94.0,58747,ARTE France Cin?ma
10508,5870.0,58747,Studio Canal
10509,26803.0,58747,Salom?
10510,10417.0,104161,Star Cinema Productions
10511,20610.0,204932,Golden Gate Productions
10512,22930.0,204932,Pure Film Art Syndicate
10513,328.0,20148,TLA Releasing
10514,4207.0,230037,Sahamongkolfilm Co.
10515,14171.0,479978,Centro de Capacitaci?n Cinematogr?fica (CCC)
10516,12707.0,111658,Seiko Films
10517,77539.0,24586,Kick It Over Productions
10518,694.0,60213,StudioCanal
10519,148.0,70408,Gimages
10520,744.0,70408,Diaphana Films
10521,790.0,70408,Samsa Film
10522,7090.0,70408,France3 Cin?ma
10523,168.0,71076,Jadran Film
10524,75095.0,167002,Bang Productions
10525,75096.0,167002,Celestial Pictures
10526,75097.0,167002,Discovery Channel International
10527,9335.0,80483,Canal+ Espa?a
10528,11737.0,80483,Antena 3 Televisi?n
10529,34772.0,80483,Fernando Colomo Producciones Cinematogr?ficas S.L.
10530,3125.0,16058,Mondayitis Productions
10531,5996.0,199622,BBC
10532,4731.0,44575,double A Films
10533,66084.0,44575,Vertical Pictures
10534,726.0,15617,Haut et Court
10535,7390.0,250885,RS Productions
10536,23719.0,28026,Prey LLC
10537,23720.0,28026,E.P. Production
10538,27124.0,79043,Pierre Grise Productions
10539,28699.0,79043,Cinemaundici
10540,72349.0,378896,BoB and Partners Co. Ltd
10541,186.0,38200,Pyramide Productions
10542,7897.0,75897,Collina Film
10543,3318.0,126003,Xingu Films
10544,6896.0,126003,EuropaCorp
10545,46192.0,88006,Midnight Kingdom Films
10546,39698.0,34620,American World Pictures (AWP)
10547,6092.0,101887,Licht/Mueller Film Corporation
10548,18880.0,101887,Showtime Networks
10549,10644.0,25637,Blur Studios
10550,994.0,2156,Extraordinary Films
10551,1558.0,24105,Touchstone Television
10552,8797.0,24105,Storyline Entertainment
10553,4983.0,200836,Sidus Pictures
10554,14795.0,102758,Primal Films Inc.
10555,6417.0,151900,Film i V?st
10556,9334.0,151900,G?taFilm AB
10557,11359.0,151900,France 2 (FR2)
10558,12496.0,151900,Pegasus Pictures
10559,6159.0,50988,Helsinki Filmi Oy
10560,4343.0,158928,Showtime Networks
10561,10399.0,5256,Cinetel Films
10562,21043.0,5256,Media Entertainment GmbH
10563,36.0,134038,Buena Vista Pictures
10564,393.0,367012,MACT Productions
10565,67305.0,367012,Turkish Radio & Television (TNT)
10566,67306.0,367012,Forum Film
10567,1259.0,21664,Shooting Star Filmcompany BV
10568,925.0,69059,Nu Image Films
10569,3142.0,19581,IdtV Film & Video Productions
10570,20370.0,48856,Tatfilm
10571,223.0,50900,Les Films du Losange
10572,591.0,50900,France 3 Cin?ma
10573,4407.0,50900,Gimages 6
10574,5358.0,50900,Canal+
10575,7643.0,50900,France T?l?vision Images 2
10576,15316.0,50900,Agora Films
10577,18367.0,50900,Centre National de la Cin?matographie (CNC)
10578,1158.0,78208,Love Streams Productions
10579,5358.0,78208,Canal+
10580,6111.0,78208,Arte France
10581,18367.0,78208,Centre National de la Cin?matographie (CNC)
10582,57485.0,78208,Azor Films
10583,76893.0,78208,Conseil G?n?ral de Loire-Atlantique
10584,4375.0,280798,Sony Music Entertainmant
10585,2051.0,10932,Kinowelt Filmproduktion
10586,5755.0,10932,Constantin Film Produktion
10587,13587.0,10932,Ziegler Film & Company
10588,11282.0,76656,USA Cable Entertainment
10589,5072.0,32234,Twins Japan
10590,6194.0,32234,Warner Bros.
10591,78656.0,32234,Sato Atsushi
10592,78657.0,32234,Towani Corp.
10593,2279.0,63933,MR Filmproduktion
10594,3500.0,62341,Move Movie
10595,3823.0,62341,TF1 Films Production
10596,74039.0,62341,Invicta Filmworks Limited
10597,5341.0,272156,Tayangan Unggul
10598,3668.0,95190,ABC Productions
10599,12476.0,392285,Yorkshire Television
10600,4009.0,53994,Unified Film Organization (UFO)
10601,26646.0,128866,Edgewood Entertainment
10602,28082.0,204781,Shoe Clerk Picture Co. Inc.
10603,10958.0,17995,Brad Grey Pictures
10604,59398.0,34995,Puerto Vallarta Squeeze Productions
10605,3448.0,42054,ITV
10606,11842.0,42054,Company Pictures
10607,9027.0,55210,Hallmark Hall of Fame Productions
10608,2802.0,61067,TV4 Sweden
10609,6181.0,61067,Svensk Filmindustri (SF)
10610,7446.0,61067,Svenska Filminstitutet (SFI)
10611,47356.0,61067,Sweetwater AB
10612,47357.0,61067,Jens Fischer Film AB
10613,3029.0,40006,China Star Entertainment
10614,5996.0,45087,BBC
10615,12529.0,152379,Film One Productions
10616,6018.0,250940,Sahamongkol Film International
10617,2429.0,8441,Conspira??o Filmes
10618,2430.0,8441,Est?dios Mega
10619,2431.0,8441,MegaColor
10620,2432.0,8441,Quanta Centro de Produ??es Cinematogr?ficas
10621,76.0,21289,Zentropa Entertainments
10622,8583.0,48678,Minds Eye Entertainment
10623,266.0,211746,Agencja Produkcji Filmowej
10624,19150.0,211746,Telewizja Polska (TVP)
10625,37732.0,211746,Wytw?rnia Film?w Dokumentalnych i Fabularnych (WFDiF)
10626,58224.0,211746,ITI Film Studio
10627,58225.0,211746,Studio Filmowe Zebra
10628,74.0,171689,MOOVIE - the art of entertainment GmbH
10629,2640.0,47960,Odeon Film
10630,7254.0,47960,Greek Film Center
10631,8943.0,47960,Graal
10632,18394.0,47960,Mega Channel
10633,18395.0,47960,FilmNet
10634,18396.0,47960,Safe Company
10635,10575.0,24148,Bam Margera Productions
10636,12081.0,80089,AIC
10637,13412.0,80089,Imagica
10638,4686.0,34648,E.I. Independent Cinema
10639,47693.0,69638,evergreen movies international
10640,4295.0,40546,Interscope Records
10641,7157.0,49653,Koktebel Film Company
10642,44280.0,29643,Shadow Films
10643,44281.0,29643,Magic Hat Media Inc.
10644,10004.0,102514,Fresdeval Films
10645,576.0,15312,Bard Entertainments
10646,698.0,15312,Scottish Screen
10647,3446.0,15312,Little Wing Films
10648,15847.0,88247,MTM Enterprises
10649,56286.0,88247,?j Dial?g St?di?
10650,8354.0,85251,M-Zet Productions
10651,47208.0,85251,OctoArts Films
10652,698.0,54965,Scottish Screen
10653,51308.0,54965,KCD Films
10654,235.0,30200,Nordisk Film
10655,3389.0,30200,TV2
10656,21406.0,37012,JL Producciones de Cine y TV LTDA.
10657,72591.0,37232,Prayer Flag Pictures
10658,1957.0,282901,Warner Bros. Television
10659,2428.0,282901,Wolper Organization
10660,10789.0,133831,Drotcroft Limited
10661,10791.0,133831,MBP (Germany)
10662,10792.0,133831,Weintraub/Kuhn Productions
10663,5961.0,31356,Elizabeth Films
10664,6301.0,31356,Cin?Cin?ma
10665,18367.0,31356,Centre National de la Cin?matographie (CNC)
10666,3432.0,44181,National Lampoon Productions
10667,28305.0,44181,Winston Davis and Associates
10668,18318.0,238656,Ammu International Release
10669,10399.0,204841,Cinetel Films
10670,61482.0,54381,Violett Films Production
10671,16430.0,69657,Kavithalayaa Productions
10672,1183.0,29006,Impala
10673,62589.0,358308,Hamsadwani Films
10674,3761.0,20375,Kinoproduction Oy
10675,2865.0,221319,Insight Film Studios
10676,3984.0,99698,Entre Chien et Loup
10677,4606.0,99698,Zweites Deutsches Fernsehen (ZDF)
10678,6941.0,99698,Gloria Films
10679,7466.0,99698,Radio T?l?vision Belge Francophone (RTBF)
10680,15316.0,99698,Agora Films
10681,49022.0,99698,Soread-2M
10682,75566.0,99698,Studio El Orch
10683,22741.0,65228,Les Productions de la Plume
10684,296.0,37060,Filmakademie Baden-W?rttemberg
10685,11217.0,105558,Filmex Romania
10686,12806.0,105558,Movimento Productions
10687,7232.0,154004,Accent Entertainment Corporation
10688,43671.0,154004,Canadian Television (CTV)
10689,62215.0,154004,CCI Entertainment
10690,2432.0,84761,Quanta Centro de Produ??es Cinematogr?ficas
10691,6194.0,84761,Warner Bros.
10692,7765.0,84761,Teleimage
10693,8435.0,84761,Xuxa Produ??es
10694,8508.0,84761,Labo Cine do Brasil Ltda.
10695,13969.0,84761,Globo Filmes
10696,39158.0,84761,Diler & Associados
10697,192.0,16860,"Shochiku Co., Ltd."
10698,2849.0,16860,Bones Studio
10699,3341.0,16860,Fuji Television Network
10700,4720.0,16860,Asatsu DK
10701,7967.0,16860,Media Factory
10702,12835.0,16860,Victor Entertainment
10703,1018.0,222954,Lisa Film
10704,6894.0,402167,Indigo Entertainment
10705,2669.0,74431,Filmlance International AB
10706,5403.0,74431,Nordisk Film & TV Fond
10707,11011.0,74431,Fonds Eurimages du Conseil de l'Europe
10708,21703.0,26841,Top Line Production
10709,28236.0,55735,Three Springs Productions
10710,82279.0,182307,RG Prince Films
